Games Played,Player Hand,Dealer Hand,Win/Loss ($),Count
6052,14,18,-5,2.562
6053,19,19,0,3.168
6054,13,21,-5,2.694
6055,20,20,0,2.489
6056,23,12,-5,1.714
6057,18,20,-5,1.469
6058,19,25,5,1.52
6059,16,26,5,1.576
6060,18,24,5,1.635
6061,15,21,-5,1.006
6062,19,21,-5,3.184
6063,13,26,10,3.688
6064,15,26,5,4.692
6065,15,17,-5,6.551
6066,17,19,-5,6.82
6067,26,10,-5,7.111
6068,17,17,0,6.442
6069,25,20,-5,5.296
6070,25,12,-5,0.254
6071,17,21,-5,0.386
6072,19,24,5,0.13
6073,17,20,-5,0.397
6074,17,18,-5,0.134
6075,21,20,5,0.0
6076,15,18,-5,0.274
6077,23,20,-5,0.278
6078,17,22,10,0.565
6079,18,26,5,0.575
6080,16,25,5,0.437
6081,20,26,5,0.148
6082,20,22,5,-0.15
6083,17,18,-5,-0.304
6084,18,23,5,0.0
6085,12,27,5,0.476
6086,18,21,-5,0.0
6087,17,17,0,0.654
6088,14,23,5,0.498
6089,15,17,-5,0.675
6090,19,17,5,1.205
6091,17,17,0,-0.479
6092,17,17,0,-0.479
6093,20,22,5,0.179
6094,18,21,-5,-0.362
6095,14,25,5,-0.369
6096,26,15,-5,-0.188
6097,19,20,-5,0.193
6098,21,13,7.5,0.0
6099,13,20,-10,0.398
6100,16,19,-5,0.609
6101,24,20,-5,0.835
6102,20,26,5,0.213
6103,17,20,-5,0.218
6104,21,17,5,0.222
6105,15,19,-5,0.454
6106,17,22,5,0.232
6107,17,17,0,-0.479
6108,17,17,0,-0.479
6109,20,19,10,-0.479
6110,21,19,10,-0.479
6111,20,19,5,-1.221
6112,20,19,5,-1.25
6113,12,20,-5,-0.257
6114,15,22,5,-0.264
6115,22,20,-5,-0.542
6116,20,19,5,-0.28
6117,28,17,10,-0.578
6118,13,26,5,0.0
6119,19,20,-5,0.0
6120,18,20,-5,0.0
6121,22,20,-5,-0.654
6122,14,21,-5,-1.342
6123,13,20,-5,-1.04
6124,12,18,-5,-0.717
6125,12,20,-5,0.0
6126,17,20,-5,-1.156
6127,13,18,-5,-0.806
6128,20,20,0,-0.852
6129,15,18,-5,0.904
6130,19,22,5,0.963
6131,20,17,5,0.0
6132,19,19,0,-0.252
6133,14,20,-5,0.128
6134,17,25,5,0.26
6135,19,18,5,0.528
6136,15,24,10,0.402
6137,17,17,0,0.681
6138,21,8,7.5,0.688
6139,21,20,10,3.467
6140,18,20,-10,3.467
6141,19,26,5,-0.283
6142,19,20,-5,-0.287
6143,14,19,-5,0.0
6144,24,19,-5,-0.295
6145,20,20,0,-0.45
6146,18,18,0,0.0
6147,26,18,-5,-0.31
6148,18,20,-5,-0.157
6149,17,18,-5,-0.16
6150,18,20,-5,-0.324
6151,18,23,5,-0.658
6152,16,17,-5,0.168
6153,21,20,10,3.467
6154,18,20,-10,3.467
6155,19,17,10,3.467
6156,18,17,10,3.467
6157,12,24,5,-0.348
6158,12,21,-5,-0.705
6159,15,20,-5,-0.36
6160,12,17,-5,0.183
6161,13,17,-5,0.186
6162,13,18,-5,0.378
6163,20,17,5,0.193
6164,18,22,5,0.0
6165,21,19,5,0.403
6166,24,9,-5,0.411
6167,21,18,5,0.21
6168,13,20,-5,0.428
6169,12,17,-5,0.435
6170,20,23,5,0.897
6171,10,21,-5,0.912
6172,20,22,5,0.7
6173,26,20,-5,0.0
6174,11,21,-5,-0.243
6175,18,19,-5,-0.249
6176,19,18,5,0.512
6177,18,20,-5,0.0
6178,19,17,5,-0.533
6179,26,20,-5,-0.825
6180,21,18,5,-0.284
6181,18,24,5,-0.294
6182,21,17,7.5,-1.202
6183,13,22,5,0.315
6184,16,25,5,0.327
6185,20,17,5,1.02
6186,26,17,-5,0.351
6187,12,21,-5,1.831
6188,12,17,-5,2.277
6189,14,17,-5,3.969
6190,15,23,5,4.127
6191,21,20,10,3.467
6192,18,20,-10,3.467
6193,19,17,10,3.467
6194,18,17,10,3.467
6195,20,19,5,3.467
6196,17,19,-5,3.467
6197,17,17,0,5.018
6198,24,14,-5,5.778
6199,20,19,5,-0.127
6200,20,20,0,0.517
6201,12,21,-5,-4.216
6202,16,21,-5,-4.216
6203,20,22,5,0.402
6204,21,20,5,0.408
6205,24,11,-5,0.414
6206,17,18,-5,1.124
6207,18,26,5,1.0
6208,17,23,5,0.869
6209,20,19,5,0.588
6210,17,17,0,0.446
6211,20,20,0,0.301
6212,20,19,5,0.153
6213,22,12,-5,0.466
6214,23,20,-5,0.0
6215,29,19,10,-0.16
6216,20,19,5,0.492
6217,19,22,10,0.503
6218,18,17,5,0.34
6219,18,24,5,0.347
6220,20,26,5,0.0
6221,21,12,7.5,-0.359
6222,18,21,-5,-0.909
6223,17,19,-5,-0.557
6224,18,18,0,-0.942
6225,17,19,-5,-1.338
6226,18,19,-5,-1.746
6227,14,24,5,-1.977
6228,23,25,10,-2.226
6229,19,22,5,-2.279
6230,15,22,5,-1.698
6231,19,20,-10,-1.95
6232,12,21,-5,-4.216
6233,16,21,-5,-4.216
6234,13,18,-5,-4.216
6235,24,18,10,-4.216
6236,22,18,-5,-2.291
6237,20,17,5,-2.342
6238,19,17,5,-2.862
6239,16,21,-5,-3.402
6240,20,17,5,-4.21
6241,20,24,5,-5.073
6242,17,20,-5,-4.704
6243,24,12,-5,-4.85
6244,21,18,5,-4.979
6245,12,21,-5,-4.216
6246,16,21,-5,-4.216
6247,13,18,-5,-4.216
6248,24,18,10,-4.216
6249,12,17,-5,-4.216
6250,13,17,-5,-4.216
6251,17,25,5,-5.023
6252,23,17,-5,-5.474
6253,15,17,-5,-5.605
6254,22,18,-5,-6.099
6255,20,18,5,-6.0
6256,13,17,-5,-4.886
6257,24,18,10,-5.091
6258,18,19,-5,-2.696
6259,14,21,-5,-3.573
6260,17,24,5,-4.127
6261,19,24,5,-4.333
6262,12,21,-5,-4.216
6263,16,21,-5,-4.216
6264,13,18,-5,-4.216
6265,24,18,10,-4.216
6266,12,17,-5,-4.216
6267,13,17,-5,-4.216
6268,18,17,5,-4.216
6269,24,17,-5,-4.216
6270,20,22,5,-5.396
6271,21,14,7.5,-0.126
6272,17,19,-5,0.384
6273,21,15,7.5,0.129
6274,20,20,0,8.537
6275,12,20,-5,8.537
6276,18,23,5,-0.4
6277,21,15,7.5,-0.674
6278,17,17,0,-0.953
6279,21,20,7.5,-1.513
6280,13,17,-5,-1.529
6281,15,20,-5,-1.409
6282,16,19,-10,-1.286
6283,15,19,-5,-1.159
6284,12,24,5,-1.175
6285,13,20,-5,-0.894
6286,20,20,0,-1.058
6287,20,22,5,-1.077
6288,21,17,5,-1.093
6289,13,18,-5,-0.957
6290,20,18,5,-1.134
6291,23,19,-5,-1.152
6292,17,18,-5,-1.333
6293,22,20,-5,-1.529
6294,24,14,-5,-1.387
6295,26,11,-5,-1.238
6296,15,26,10,0.0
6297,21,18,7.5,-0.555
6298,16,19,-5,0.19
6299,17,26,5,-0.193
6300,21,19,10,0.0
6301,17,21,-5,0.0
6302,20,18,5,0.413
6303,14,19,-10,1.273
6304,20,20,0,8.537
6305,12,20,-5,8.537
6306,18,22,5,8.537
6307,12,22,5,8.537
6308,21,20,10,2.498
6309,14,23,5,2.554
6310,12,20,-5,3.087
6311,17,24,5,4.17
6312,20,20,0,8.537
6313,12,20,-5,8.537
6314,18,22,5,8.537
6315,12,22,5,8.537
6316,19,26,5,8.537
6317,16,26,5,8.537
6318,20,20,0,8.537
6319,12,20,-5,8.537
6320,18,22,5,8.537
6321,12,22,5,8.537
6322,19,26,5,8.537
6323,16,26,5,8.537
6324,12,17,-5,8.537
6325,12,17,-5,8.537
6326,15,22,5,4.333
6327,19,23,5,4.171
6328,20,21,-5,3.126
6329,20,20,0,3.506
6330,19,18,5,3.287
6331,18,18,0,4.671
6332,15,19,-5,5.136
6333,12,26,10,5.0
6334,14,21,-5,6.24
6335,17,18,-5,7.222
6336,20,20,0,8.537
6337,12,20,-5,8.537
6338,18,22,5,8.537
6339,12,22,5,8.537
6340,19,26,5,8.537
6341,16,26,5,8.537
6342,12,17,-5,8.537
6343,12,17,-5,8.537
6344,17,18,-5,8.537
6345,20,18,5,8.537
6346,17,18,-5,8.537
6347,18,18,0,8.868
6348,21,8,7.5,9.152
6349,21,20,7.5,7.736
6350,20,19,5,8.069
6351,20,19,5,6.964
6352,18,18,0,7.849
6353,17,26,10,0.127
6354,19,20,-5,0.776
6355,17,19,-5,0.653
6356,21,17,10,0.796
6357,27,19,10,0.808
6358,17,20,-5,1.095
6359,20,18,5,0.691
6360,15,26,5,0.986
6361,17,19,-5,0.855
6362,14,26,5,0.867
6363,17,17,0,1.025
6364,17,20,-5,0.741
6365,25,13,-5,0.603
6366,22,20,-5,0.306
6367,20,26,5,0.311
6368,18,19,-5,0.316
6369,15,17,-5,0.32
6370,20,18,5,0.325
6371,18,20,-5,-0.165
6372,13,25,5,-0.334
6373,20,17,10,-0.17
6374,17,19,-5,-0.344
6375,14,26,5,-0.35
6376,22,11,-5,0.0
6377,18,20,-5,0.182
6378,18,20,-5,-0.369
6379,17,25,5,-0.377
6380,21,18,10,0.193
6381,19,22,5,0.0
6382,12,17,-5,0.2
6383,19,18,5,0.204
6384,18,20,-5,0.419
6385,21,21,0,-0.426
6386,13,18,-5,0.658
6387,20,17,10,0.897
6388,19,20,-5,0.92
6389,13,21,-10,1.418
6390,14,17,-5,1.693
6391,22,12,-5,1.981
6392,24,12,-5,2.101
6393,20,22,5,2.101
6394,23,22,-5,2.101
6395,20,20,0,1.886
6396,15,20,-10,3.075
6397,18,20,-5,4.358
6398,19,20,-5,3.863
6399,14,26,5,3.671
6400,12,19,-5,4.727
6401,21,17,7.5,3.876
6402,20,17,5,4.333
6403,20,18,5,6.282
6404,23,15,-5,6.139
6405,21,23,10,6.029
6406,26,20,-5,5.083
6407,20,20,0,3.628
6408,16,23,5,3.774
6409,18,18,0,4.444
6410,20,17,5,4.643
6411,20,20,0,2.889
6412,26,12,-5,0.0
6413,26,20,-5,-0.257
6414,21,19,5,0.262
6415,18,18,0,0.265
6416,12,25,5,0.134
6417,20,24,5,-0.272
6418,14,24,5,-0.414
6419,17,26,10,-0.28
6420,23,16,-5,-0.142
6421,17,19,-5,-0.144
6422,10,21,-5,-0.146
6423,24,15,-5,-0.295
6424,26,11,-5,-0.15
6425,19,17,5,0.0
6426,18,20,-5,-0.463
6427,20,21,-5,-1.093
6428,19,20,-5,-1.11
6429,15,21,-5,-1.444
6430,19,19,0,-1.304
6431,20,19,5,-1.325
6432,17,23,5,-1.013
6433,21,18,10,-1.03
6434,23,12,-5,-1.047
6435,17,17,0,-0.887
6436,18,22,10,-0.364
6437,19,18,5,0.751
6438,22,10,-5,0.765
6439,21,25,10,0.586
6440,20,21,-5,0.4
6441,19,20,-5,0.612
6442,19,19,0,0.207
6443,14,26,5,0.0
6444,20,21,-5,0.218
6445,19,26,5,-0.222
6446,17,22,5,-0.227
6447,16,17,-5,0.0
6448,18,20,-5,-0.237
6449,20,22,5,-0.977
6450,15,20,-5,-1.0
6451,16,21,-5,-1.529
6452,4,21,-5,-1.56
6453,18,26,5,-2.133
6454,26,24,10,-2.751
6455,20,20,0,-3.391
6456,22,10,-5,-3.486
6457,20,20,0,-3.885
6458,15,19,-5,-3.077
6459,21,18,7.5,-4.097
6460,21,17,5,-3.597
6461,18,17,5,-4.361
6462,16,21,-5,-3.865
6463,14,21,-5,-3.865
6464,18,24,5,-3.688
6465,20,19,5,-4.206
6466,19,20,-5,-3.6
6467,15,24,5,-3.355
6468,19,21,-5,-4.767
6469,12,18,-5,-4.522
6470,20,20,0,-6.09
6471,13,21,-5,-7.29
6472,16,25,5,0.0
6473,19,19,0,-4.5
6474,20,19,5,-4.5
6475,25,19,-5,-4.5
6476,19,23,5,0.0
6477,19,19,0,-4.5
6478,20,19,5,-4.5
6479,25,19,-5,-4.5
6480,17,20,-5,-4.5
6481,17,20,-5,-4.5
6482,13,21,-5,-0.411
6483,24,20,-5,-0.556
6484,18,17,5,-0.142
6485,20,23,5,-0.431
6486,24,18,-5,-0.292
6487,18,19,-5,-0.148
6488,15,23,5,0.151
6489,25,20,-5,-0.306
6490,18,17,5,-0.619
6491,18,17,5,-0.94
6492,14,26,10,-1.117
6493,19,24,5,-1.458
6494,20,26,10,-1.656
6495,15,20,-5,-1.515
6496,14,20,-5,-1.539
6497,15,25,5,-1.739
6498,19,19,0,-1.946
6499,22,13,-5,-1.264
6500,25,19,-5,-1.654
6501,13,21,-5,-1.683
6502,18,25,5,-1.535
6503,17,20,-5,-1.374
6504,20,24,5,-1.606
6505,13,26,10,-1.85
6506,21,9,7.5,-1.88
6507,24,17,-5,-1.712
6508,17,17,0,-1.748
6509,20,17,5,-2.222
6510,17,22,5,-2.271
6511,23,20,-5,-3.018
6512,18,18,0,-2.385
6513,21,18,7.5,-3.159
6514,19,24,5,-3.234
6515,17,17,0,-2.804
6516,13,21,-5,-3.12
6517,26,20,-5,-3.485
6518,18,24,5,-3.615
6519,19,17,5,-3.16
6520,19,19,0,-4.5
6521,20,19,5,-4.5
6522,25,19,-5,-4.5
6523,17,20,-5,-4.5
6524,17,20,-5,-4.5
6525,16,19,-5,-4.5
6526,15,19,-5,-4.5
6527,16,19,-5,-4.5
6528,16,18,-5,-2.491
6529,19,20,-5,-2.568
6530,14,20,-5,-1.987
6531,25,20,-5,-2.737
6532,16,23,5,-3.184
6533,23,12,-5,-3.296
6534,17,20,-5,-3.036
6535,13,23,5,-2.758
6536,7,21,-5,-2.844
6537,12,25,5,-2.984
6538,20,19,5,-3.138
6539,19,24,5,-4.216
6540,19,19,0,-4.5
6541,20,19,5,-4.5
6542,25,19,-5,-4.5
6543,17,20,-5,-4.5
6544,17,20,-5,-4.5
6545,16,19,-5,-4.5
6546,15,19,-5,-4.5
6547,16,19,-5,-4.5
6548,14,26,5,-4.5
6549,17,23,5,0.127
6550,14,23,5,0.0
6551,17,17,0,0.261
6552,18,20,-5,0.531
6553,13,17,-10,0.806
6554,15,21,-5,0.953
6555,13,18,-10,1.106
6556,25,13,-5,1.121
6557,13,22,5,1.567
6558,20,19,5,1.444
6559,21,6,7.5,1.461
6560,12,26,5,1.481
6561,24,13,-5,1.653
6562,18,20,-5,1.216
6563,17,19,-5,1.389
6564,23,20,-5,0.94
6565,16,22,5,0.795
6566,17,19,-5,0.969
6567,19,19,0,1.148
6568,21,23,10,2.216
6569,19,23,5,2.216
6570,20,17,5,2.08
6571,15,20,-5,2.476
6572,18,21,-5,2.708
6573,24,11,-5,2.94
6574,16,17,-5,3.367
6575,18,18,0,3.036
6576,20,18,5,3.286
6577,17,19,-5,2.955
6578,19,22,5,2.811
6579,12,17,-5,3.48
6580,21,11,7.5,3.328
6581,23,20,-5,3.396
6582,23,18,-5,3.033
6583,20,19,5,3.098
6584,22,18,-5,3.406
6585,17,19,-5,3.714
6586,16,21,-5,3.309
6587,20,18,5,3.144
6588,18,25,5,2.724
6589,14,17,-5,3.569
6590,18,18,0,3.12
6591,19,17,5,3.753
6592,14,17,-5,3.832
6593,20,21,-5,4.522
6594,12,25,5,5.258
6595,22,17,-5,5.744
6596,17,18,-5,5.916
6597,21,20,7.5,4.785
6598,13,26,5,4.937
6599,24,20,-5,4.789
6600,18,20,-5,4.599
6601,15,21,-5,5.943
6602,17,18,-5,5.353
6603,18,18,0,4.727
6604,25,17,-5,4.504
6605,20,20,0,5.633
6606,15,18,-5,6.842
6607,16,24,5,8.748
6608,20,18,5,0.127
6609,13,20,-5,0.774
6610,14,17,-5,1.31
6611,17,17,0,1.323
6612,12,23,5,1.34
6613,13,21,-5,1.219
6614,12,22,5,1.376
6615,18,18,0,1.534
6616,18,22,5,1.559
6617,20,18,5,1.146
6618,12,23,5,1.457
6619,20,19,5,2.69
6620,15,21,-5,3.041
6621,18,25,5,2.777
6622,15,25,5,2.819
6623,19,20,-5,3.031
6624,15,24,5,3.412
6625,15,19,-5,3.467
6626,20,23,5,3.187
6627,21,13,7.5,3.059
6628,19,18,5,3.282
6629,17,17,0,2.976
6630,21,19,5,3.407
6631,26,17,-5,3.662
6632,21,20,5,3.541
6633,16,19,-5,3.619
6634,20,20,0,4.09
6635,16,18,-5,5.0
6636,20,18,5,4.469
6637,16,18,-5,4.765
6638,19,17,5,5.518
6639,18,20,-5,5.874
6640,23,20,-5,5.556
6641,23,18,-5,5.246
6642,16,26,10,5.153
6643,22,19,-5,5.032
6644,23,20,-5,4.415
6645,25,19,-5,4.271
6646,16,22,5,5.174
6647,17,19,-5,4.751
6648,26,18,-5,4.901
6649,21,18,5,5.032
6650,17,20,-5,5.171
6651,13,18,-5,5.909
6652,21,22,5,6.424
6653,14,17,-5,7.293
6654,18,20,-5,7.899
6655,20,20,0,6.753
6656,20,25,5,7.075
6657,20,21,-5,6.592
6658,22,20,-5,6.453
6659,13,19,-5,7.485
6660,24,17,-5,7.016
6661,14,25,5,6.876
6662,21,12,7.5,5.333
6663,24,19,-5,5.107
6664,19,19,0,5.396
6665,24,10,-5,0.127
6666,17,21,-5,0.0
6667,21,23,5,0.523
6668,20,20,0,0.397
6669,24,9,-5,0.402
6670,25,10,-5,0.681
6671,14,24,5,0.69
6672,15,23,5,1.97
6673,14,23,5,1.97
6674,17,25,5,0.57
6675,13,22,5,0.578
6676,20,18,5,0.146
6677,15,23,5,1.97
6678,14,23,5,1.97
6679,21,20,5,1.97
6680,21,20,5,1.97
6681,14,25,5,-0.152
6682,13,24,5,0.154
6683,18,25,5,0.473
6684,24,19,-5,0.32
6685,27,13,-5,0.489
6686,20,18,5,0.662
6687,25,11,-5,0.844
6688,13,25,5,1.03
6689,12,17,-10,0.872
6690,19,20,-5,0.71
6691,19,22,5,1.455
6692,20,20,0,0.738
6693,15,23,5,1.97
6694,14,23,5,1.97
6695,21,20,5,1.97
6696,21,20,5,1.97
6697,17,19,-5,1.97
6698,15,19,-5,1.97
6699,20,20,0,0.578
6700,18,20,-5,0.0
6701,24,14,-5,0.0
6702,18,18,0,0.0
6703,15,23,5,1.97
6704,14,23,5,1.97
6705,21,20,5,1.97
6706,21,20,5,1.97
6707,17,19,-5,1.97
6708,15,19,-5,1.97
6709,19,18,5,1.97
6710,17,18,-5,1.97
6711,14,18,-5,0.215
6712,21,17,7.5,-0.437
6713,19,17,5,-0.223
6714,19,20,-5,-0.456
6715,20,18,5,-1.161
6716,23,14,-5,-1.187
6717,15,26,5,-1.458
6718,15,18,-5,-1.0
6719,24,20,-5,-1.03
6720,24,12,-5,-1.056
6721,17,18,-10,0.272
6722,8,21,-5,0.278
6723,19,18,5,0.862
6724,21,22,5,1.195
6725,17,22,10,2.167
6726,22,12,-5,1.595
6727,11,21,-5,1.635
6728,19,20,-5,2.379
6729,12,19,-5,3.537
6730,18,21,-5,2.545
6731,20,20,0,1.496
6732,15,23,5,1.97
6733,14,23,5,1.97
6734,21,20,5,1.97
6735,21,20,5,1.97
6736,17,19,-5,1.97
6737,15,19,-5,1.97
6738,19,18,5,1.97
6739,17,18,-5,1.97
6740,13,26,5,1.97
6741,15,26,5,1.97
6742,18,20,-5,2.047
6743,15,18,-5,3.868
6744,18,20,-5,3.111
6745,24,18,-5,2.321
6746,18,19,-5,2.43
6747,13,21,-5,-0.252
6748,17,20,-5,-0.256
6749,20,20,0,-0.774
6750,12,23,5,-0.784
6751,18,20,-5,-0.531
6752,25,11,-5,-0.537
6753,19,20,-5,-0.545
6754,20,23,5,-0.415
6755,23,18,-5,-0.561
6756,7,21,-5,-0.567
6757,19,17,5,0.435
6758,19,22,5,0.294
6759,24,19,-5,0.448
6760,15,22,5,1.064
6761,19,20,-5,1.707
6762,19,22,5,2.055
6763,19,22,5,1.926
6764,20,20,0,1.63
6765,14,21,-5,1.321
6766,20,17,5,1.683
6767,19,20,-5,1.193
6768,21,22,10,1.043
6769,17,19,-5,1.061
6770,17,26,5,1.449
6771,15,22,5,1.291
6772,26,19,-5,0.939
6773,17,24,5,0.959
6774,24,19,-5,0.589
6775,17,20,-5,0.0
6776,17,25,5,-0.406
6777,14,26,5,0.629
6778,22,10,-5,1.289
6779,12,18,-5,2.203
6780,26,15,-5,2.713
6781,21,18,10,3.265
6782,21,16,7.5,2.849
6783,17,21,-5,2.916
6784,14,21,-5,2.476
6785,19,25,5,2.549
6786,15,24,5,2.626
6787,20,26,5,1.886
6788,20,21,-5,1.383
6789,20,21,-5,1.137
6790,19,22,5,1.783
6791,17,21,-5,2.769
6792,16,20,-5,3.852
6793,14,21,-5,3.975
6794,21,17,5,3.763
6795,20,26,5,3.205
6796,14,17,-10,5.2
6797,19,22,10,6.209
6798,20,17,5,5.2
6799,21,20,7.5,3.714
6800,19,18,5,3.41
6801,21,18,10,3.556
6802,17,20,-5,2.761
6803,17,18,-5,2.889
6804,18,17,5,2.0
6805,17,20,-5,0.254
6806,21,26,10,0.129
6807,12,20,-5,0.261
6808,17,20,-10,0.264
6809,17,17,0,0.536
6810,18,25,5,0.408
6811,17,22,5,0.414
6812,19,20,-5,0.419
6813,12,23,5,0.425
6814,17,20,-5,0.143
6815,21,20,5,0.0
6816,23,20,-5,-0.442
6817,17,20,-5,-0.598
6818,14,21,-5,-0.907
6819,17,19,-5,-0.767
6820,16,23,5,-1.6
6821,16,23,5,-1.6
6822,15,19,-10,-0.795
6823,26,20,-5,-1.292
6824,23,18,-5,-1.476
6825,25,11,-5,-1.17
6826,27,20,-5,-1.699
6827,22,18,-5,-2.073
6828,15,19,-5,-1.932
6829,23,16,-5,-1.793
6830,20,17,5,-2.364
6831,19,17,5,-2.766
6832,24,18,-5,-3.191
6833,17,17,0,-3.059
6834,17,17,0,-2.727
6835,21,22,5,-2.2
6836,12,20,-5,-1.433
6837,12,26,5,-1.048
6838,23,20,-5,-1.504
6839,21,9,7.5,-1.748
6840,20,18,5,-2.222
6841,19,23,5,-2.053
6842,25,20,-5,-2.798
6843,18,21,-5,-2.636
6844,12,21,-5,-1.725
6845,23,13,-5,-1.776
6846,16,23,5,-1.6
6847,16,23,5,-1.6
6848,20,26,10,-1.6
6849,17,26,5,-1.6
6850,14,18,-5,-1.368
6851,17,19,-5,-0.284
6852,21,20,7.5,-1.453
6853,21,6,7.5,-1.486
6854,17,21,-5,-2.129
6855,18,17,5,-1.576
6856,19,20,-5,-1.625
6857,18,21,-5,-1.351
6858,18,21,-5,-1.054
6859,20,18,5,-0.366
6860,24,18,-5,-0.759
6861,13,18,-10,0.0
6862,17,20,-5,-0.413
6863,17,19,-5,1.311
6864,12,20,-5,2.281
6865,14,20,-5,3.339
6866,21,20,7.5,1.486
6867,18,18,0,-0.252
6868,17,23,5,-0.128
6869,15,24,5,-0.259
6870,20,23,5,-0.132
6871,14,19,-5,0.0
6872,18,23,5,-0.27
6873,20,18,5,0.0
6874,13,25,5,0.419
6875,20,23,5,0.284
6876,15,21,-5,0.0
6877,17,20,-5,-0.146
6878,19,17,5,0.148
6879,20,17,5,0.15
6880,19,24,5,0.153
6881,21,8,7.5,0.155
6882,19,21,-5,0.63
6883,20,25,5,0.32
6884,25,26,10,0.0
6885,14,26,5,0.0
6886,17,23,5,-0.333
6887,18,20,-5,-0.339
6888,19,19,0,-0.344
6889,25,11,-5,-0.35
6890,20,24,5,-0.712
6891,19,19,0,-0.364
6892,13,22,5,0.0
6893,18,20,-5,-0.565
6894,26,11,-5,-0.576
6895,15,17,-5,-0.584
6896,20,17,10,0.0
6897,21,19,7.5,-0.607
6898,21,19,5,-0.619
6899,15,26,5,-0.842
6900,20,25,5,-1.079
6901,20,17,5,-1.755
6902,12,17,-5,-1.345
6903,23,17,-5,-1.387
6904,14,22,5,-1.182
6905,17,20,-5,-1.685
6906,17,19,-5,-2.208
6907,20,20,0,-2.512
6908,12,19,-5,-1.04
6909,19,17,5,-1.592
6910,24,12,-5,-1.916
6911,19,25,5,-1.696
6912,18,18,0,-0.881
6913,16,19,-5,0.0
6914,25,10,-5,0.63
6915,20,24,5,0.325
6916,14,21,-5,0.0
6917,20,24,5,-1.033
6918,20,17,5,-1.425
6919,15,21,-5,-2.197
6920,13,18,-5,-1.898
6921,20,20,0,-2.364
6922,19,21,-5,-2.866
6923,19,17,5,-3.382
6924,21,18,5,-3.525
6925,22,13,-5,-3.221
6926,18,23,5,-4.333
6927,18,22,5,-0.253
6928,12,24,10,-0.257
6929,20,19,5,-0.52
6930,18,18,0,-0.264
6931,22,20,-5,-0.134
6932,20,20,0,0.136
6933,21,18,10,0.555
6934,14,19,-5,1.272
6935,19,19,0,1.58
6936,13,17,-10,2.045
6937,14,25,5,2.074
6938,19,17,5,2.562
6939,23,20,-5,2.141
6940,20,21,-5,1.548
6941,21,20,5,1.257
6942,17,25,5,1.117
6943,16,25,5,2.149
6944,13,25,5,2.149
6945,16,25,5,2.149
6946,13,25,5,2.149
6947,20,18,5,2.149
6948,25,18,-5,2.149
6949,19,18,5,1.026
6950,29,17,10,0.696
6951,19,24,5,0.354
6952,16,25,5,2.149
6953,13,25,5,2.149
6954,20,18,5,2.149
6955,25,18,-5,2.149
6956,14,21,-5,2.149
6957,21,21,0,2.149
6958,20,20,0,-0.185
6959,20,18,5,-0.377
6960,23,15,-5,0.193
6961,14,21,-5,0.985
6962,20,17,5,0.803
6963,17,20,-5,0.204
6964,17,19,-5,0.208
6965,15,20,-5,0.642
6966,15,24,5,0.878
6967,22,12,-5,2.035
6968,19,17,5,2.554
6969,23,19,-5,2.636
6970,20,18,5,2.957
6971,21,18,10,2.777
6972,21,14,7.5,2.574
6973,15,19,-5,2.64
6974,17,18,-5,2.155
6975,23,12,-5,1.66
6976,19,17,5,2.857
6977,15,19,-5,3.545
6978,17,18,-5,3.953
6979,23,17,-5,3.446
6980,19,25,5,2.907
6981,19,17,5,3.69
6982,26,17,-5,3.12
6983,16,22,5,3.228
6984,25,17,-5,2.6
6985,19,19,0,1.912
6986,14,21,-5,1.182
6987,16,25,5,2.149
6988,13,25,5,2.149
6989,20,18,5,2.149
6990,25,18,-5,2.149
6991,14,21,-5,2.149
6992,21,21,0,2.149
6993,20,17,5,2.149
6994,20,17,5,2.149
6995,20,17,5,2.241
6996,17,17,0,1.393
6997,20,21,-5,-0.481
6998,22,11,-5,0.254
6999,18,19,-5,0.257
7000,15,24,5,0.261
7001,18,18,0,0.265
7002,16,23,5,0.674
7003,15,21,-5,0.408
7004,21,20,5,0.832
7005,20,23,5,0.422
7006,16,23,5,-2.129
7007,20,23,5,-2.129
7008,17,18,-5,1.022
7009,15,23,5,0.889
7010,26,20,-5,0.754
7011,18,17,5,0.457
7012,13,17,-5,0.617
7013,12,17,-5,0.94
7014,18,19,-5,1.765
7015,19,20,-5,2.126
7016,26,17,-5,1.827
7017,20,24,5,1.694
7018,18,18,0,1.722
7019,17,18,-5,1.926
7020,25,15,-5,1.972
7021,26,10,-5,2.007
7022,18,26,5,1.671
7023,16,23,5,-2.129
7024,20,23,5,-2.129
7025,19,20,-10,-2.129
7026,18,20,-5,-2.129
7027,16,21,-5,0.779
7028,13,24,5,0.595
7029,18,21,-5,0.405
7030,21,19,10,0.206
7031,26,11,-5,0.634
7032,18,22,5,0.867
7033,18,20,-5,0.885
7034,20,20,0,0.0
7035,20,17,5,-0.458
7036,26,9,-5,-0.468
7037,18,19,-5,-0.241
7038,23,19,10,-0.248
7039,17,23,5,-0.761
7040,21,19,10,-0.523
7041,20,17,5,-1.333
7042,16,23,5,-2.129
7043,20,23,5,-2.129
7044,19,20,-10,-2.129
7045,18,20,-5,-2.129
7046,16,23,5,-2.129
7047,24,23,-5,-2.129
7048,19,23,5,-2.129
7049,20,24,5,-2.045
7050,16,23,5,-2.129
7051,20,23,5,-2.129
7052,19,20,-10,-2.129
7053,18,20,-5,-2.129
7054,16,23,5,-2.129
